customer_id,signup_date,region,membership_plan,acquisition_channel,account_status,created_at,updated_at,is_deleted
cus_00008561,2022-12-06,south,basic,organic,active,2022-12-06T03:55:32.000000Z,2022-12-06T03:55:32.000000Z,false
cus_00008562,2025-09-27,south,basic,paid_search,active,2025-09-27T18:26:45.000000Z,2025-09-27T18:26:45.000000Z,false
cus_00008563,2021-11-25,west,basic,paid_search,active,2021-11-25T06:35:20.000000Z,2021-11-25T06:35:20.000000Z,false
cus_00008564,2026-01-19,south,basic,employer,active,2026-01-19T15:53:13.000000Z,2026-01-19T15:53:13.000000Z,false
cus_00008565,2023-03-02,west,basic,referral,active,2023-03-02T23:34:58.000000Z,2023-03-02T23:34:58.000000Z,false
cus_00008566,2025-01-01,south,premium,referral,active,2025-01-01T03:55:41.000000Z,2025-01-01T03:55:41.000000Z,false
cus_00008567,2026-07-10,south,basic,organic,active,2026-07-10T04:27:11.000000Z,2026-07-10T04:27:11.000000Z,false
cus_00008568,2023-11-04,midwest,basic,paid_search,active,2023-11-04T04:28:21.000000Z,2023-11-04T04:28:21.000000Z,false
cus_00008569,2023-07-15,northeast,premium,employer,active,2023-07-15T13:31:54.000000Z,2023-07-15T13:31:54.000000Z,false
cus_00008570,2026-04-23,west,basic,employer,active,2026-04-23T18:45:40.000000Z,2026-04-23T18:45:40.000000Z,false
cus_00008571,2023-10-18,northeast,basic,referral,active,2023-10-18T05:49:58.000000Z,2023-10-18T05:49:58.000000Z,false
cus_00008572,2024-03-23,west,premium,employer,active,2024-03-23T16:54:05.000000Z,2024-03-23T16:54:05.000000Z,false
cus_00008573,2025-04-29,northeast,basic,employer,active,2025-04-29T01:26:30.000000Z,2025-04-29T01:26:30.000000Z,false
cus_00008574,2026-08-03,west,basic,organic,active,2026-08-03T02:30:35.000000Z,2026-08-03T02:30:35.000000Z,false
cus_00008575,2023-11-05,northeast,basic,organic,active,2023-11-05T00:45:17.000000Z,2023-11-05T00:45:17.000000Z,false
cus_00008576,2026-07-02,northeast,basic,paid_search,active,2026-07-02T02:40:19.000000Z,2026-07-02T02:40:19.000000Z,false
cus_00008577,2022-03-26,northeast,basic,organic,active,2022-03-26T15:59:24.000000Z,2022-03-26T15:59:24.000000Z,false
cus_00008578,2024-05-18,west,basic,referral,active,2024-05-18T17:44:49.000000Z,2024-05-18T17:44:49.000000Z,false
cus_00008579,2021-08-31,south,basic,organic,active,2021-08-31T18:10:11.000000Z,2021-08-31T18:10:11.000000Z,false
cus_00008580,2023-03-15,south,premium,organic,active,2023-03-15T18:03:08.000000Z,2023-03-15T18:03:08.000000Z,false
cus_00008581,2023-09-21,south,basic,paid_search,active,2023-09-21T03:56:41.000000Z,2023-09-21T03:56:41.000000Z,false
cus_00008582,2022-03-11,south,basic,paid_search,active,2022-03-11T00:05:59.000000Z,2022-03-11T00:05:59.000000Z,false
cus_00008583,2026-06-29,midwest,basic,organic,active,2026-06-29T20:35:35.000000Z,2026-06-29T20:35:35.000000Z,false
cus_00008584,2026-06-08,west,basic,organic,active,2026-06-08T19:20:04.000000Z,2026-06-08T19:20:04.000000Z,false
cus_00008585,2021-07-26,south,basic,organic,active,2021-07-26T02:21:53.000000Z,2021-07-26T02:21:53.000000Z,false
cus_00008586,2022-05-15,midwest,premium,employer,active,2022-05-15T06:41:55.000000Z,2022-05-15T06:41:55.000000Z,false
cus_00008587,2022-07-17,midwest,premium,paid_search,active,2022-07-17T15:36:30.000000Z,2022-07-17T15:36:30.000000Z,false
cus_00008588,2023-02-07,northeast,basic,organic,active,2023-02-07T23:55:33.000000Z,2023-02-07T23:55:33.000000Z,false
cus_00008589,2024-11-12,northeast,premium,referral,active,2024-11-12T19:46:07.000000Z,2024-11-12T19:46:07.000000Z,false
cus_00008590,2023-07-20,midwest,basic,organic,active,2023-07-20T08:36:33.000000Z,2023-07-20T08:36:33.000000Z,false
cus_00008591,2025-02-25,south,premium,employer,active,2025-02-25T22:09:11.000000Z,2025-02-25T22:09:11.000000Z,false
cus_00008592,2025-10-04,midwest,basic,organic,active,2025-10-04T06:47:13.000000Z,2025-10-04T06:47:13.000000Z,false
cus_00008593,2023-05-14,west,basic,employer,active,2023-05-14T20:58:59.000000Z,2023-05-14T20:58:59.000000Z,false
cus_00008594,2026-02-06,northeast,basic,organic,active,2026-02-06T23:57:01.000000Z,2026-02-06T23:57:01.000000Z,false
cus_00008595,2025-08-22,west,premium,employer,active,2025-08-22T05:38:11.000000Z,2025-08-22T05:38:11.000000Z,false
cus_00008596,2026-03-15,northeast,basic,employer,active,2026-03-15T23:46:24.000000Z,2026-03-15T23:46:24.000000Z,false
cus_00008597,2022-03-18,midwest,basic,organic,active,2022-03-18T13:55:56.000000Z,2022-03-18T13:55:56.000000Z,false
cus_00008598,2025-07-25,south,basic,organic,active,2025-07-25T17:46:42.000000Z,2025-07-25T17:46:42.000000Z,false
cus_00008599,2024-08-31,midwest,premium,paid_search,active,2024-08-31T04:59:04.000000Z,2024-08-31T04:59:04.000000Z,false
cus_00008600,2026-04-05,west,premium,employer,active,2026-04-05T11:49:35.000000Z,2026-04-05T11:49:35.000000Z,false
cus_00008601,2024-08-25,west,basic,paid_search,active,2024-08-25T04:09:17.000000Z,2024-08-25T04:09:17.000000Z,false
cus_00008602,2025-05-14,south,premium,organic,suspended,2025-05-14T19:04:07.000000Z,2025-05-14T19:04:07.000000Z,false
cus_00008603,2026-03-09,west,basic,organic,active,2026-03-09T01:48:31.000000Z,2026-03-09T01:48:31.000000Z,false
cus_00008604,2021-07-01,south,premium,organic,active,2021-07-01T23:35:34.000000Z,2021-07-01T23:35:34.000000Z,false
cus_00008605,2023-06-16,midwest,basic,organic,active,2023-06-16T21:15:54.000000Z,2023-06-16T21:15:54.000000Z,false
cus_00008606,2026-06-19,northeast,premium,employer,active,2026-06-19T05:58:09.000000Z,2026-06-19T05:58:09.000000Z,false
cus_00008607,2023-06-14,south,basic,paid_search,active,2023-06-14T05:10:08.000000Z,2023-06-14T05:10:08.000000Z,false
cus_00008608,2022-09-15,south,basic,paid_search,active,2022-09-15T18:25:02.000000Z,2022-09-15T18:25:02.000000Z,false
cus_00008609,2023-09-19,midwest,basic,referral,active,2023-09-19T02:29:08.000000Z,2023-09-19T02:29:08.000000Z,false
cus_00008610,2024-02-02,midwest,basic,paid_search,active,2024-02-02T12:39:17.000000Z,2024-02-02T12:39:17.000000Z,false
cus_00008611,2024-02-03,midwest,basic,employer,closed,2024-02-03T08:48:59.000000Z,2024-02-03T08:48:59.000000Z,false
cus_00008612,2022-10-22,south,basic,employer,active,2022-10-22T09:02:45.000000Z,2022-10-22T09:02:45.000000Z,false
cus_00008613,2025-01-31,northeast,premium,paid_search,active,2025-01-31T13:43:58.000000Z,2025-01-31T13:43:58.000000Z,false
cus_00008614,2021-11-24,midwest,premium,employer,active,2021-11-24T12:28:02.000000Z,2021-11-24T12:28:02.000000Z,false
cus_00008615,2026-06-27,south,basic,organic,active,2026-06-27T15:46:35.000000Z,2026-06-27T15:46:35.000000Z,false
cus_00008616,2024-11-01,south,basic,organic,active,2024-11-01T22:58:32.000000Z,2024-11-01T22:58:32.000000Z,false
cus_00008617,2024-03-11,south,premium,paid_search,active,2024-03-11T23:39:08.000000Z,2024-03-11T23:39:08.000000Z,false
cus_00008618,2026-08-09,south,basic,employer,active,2026-08-09T17:13:00.000000Z,2026-08-09T17:13:00.000000Z,false
cus_00008619,2024-04-07,northeast,basic,organic,active,2024-04-07T20:37:56.000000Z,2024-04-07T20:37:56.000000Z,false
cus_00008620,2022-07-23,northeast,premium,organic,active,2022-07-23T18:33:14.000000Z,2022-07-23T18:33:14.000000Z,false
cus_00008621,2026-06-10,midwest,basic,organic,active,2026-06-10T14:13:43.000000Z,2026-06-10T14:13:43.000000Z,false
cus_00008622,2023-12-26,south,premium,organic,active,2023-12-26T11:35:03.000000Z,2023-12-26T11:35:03.000000Z,false
cus_00008623,2025-11-13,midwest,premium,employer,active,2025-11-13T01:36:37.000000Z,2025-11-13T01:36:37.000000Z,false
cus_00008624,2022-10-02,south,basic,organic,active,2022-10-02T13:42:44.000000Z,2022-10-02T13:42:44.000000Z,false
cus_00008625,2022-03-21,west,basic,employer,active,2022-03-21T04:43:27.000000Z,2022-03-21T04:43:27.000000Z,false
cus_00008626,2022-12-05,south,basic,organic,active,2022-12-05T23:26:29.000000Z,2022-12-05T23:26:29.000000Z,false
cus_00008627,2021-02-25,midwest,basic,organic,active,2021-02-25T01:33:41.000000Z,2021-02-25T01:33:41.000000Z,false
cus_00008628,2025-08-27,midwest,basic,organic,active,2025-08-27T09:24:45.000000Z,2025-08-27T09:24:45.000000Z,false
cus_00008629,2023-09-21,midwest,premium,organic,active,2023-09-21T16:34:30.000000Z,2023-09-21T16:34:30.000000Z,false
cus_00008630,2024-02-16,south,basic,paid_search,active,2024-02-16T16:57:24.000000Z,2024-02-16T16:57:24.000000Z,false
cus_00008631,2022-05-18,south,basic,paid_search,active,2022-05-18T00:18:48.000000Z,2022-05-18T00:18:48.000000Z,false
cus_00008632,2026-08-13,northeast,basic,paid_search,suspended,2026-08-13T16:41:33.000000Z,2026-08-13T16:41:33.000000Z,false
cus_00008633,2023-12-02,south,basic,paid_search,active,2023-12-02T03:35:17.000000Z,2023-12-02T03:35:17.000000Z,false
cus_00008634,2025-10-26,midwest,basic,organic,active,2025-10-26T22:22:29.000000Z,2025-10-26T22:22:29.000000Z,false
cus_00008635,2024-04-20,south,basic,organic,active,2024-04-20T09:01:39.000000Z,2024-04-20T09:01:39.000000Z,false
cus_00008636,2022-01-24,south,premium,paid_search,active,2022-01-24T16:52:48.000000Z,2022-01-24T16:52:48.000000Z,false
cus_00008637,2026-08-16,west,basic,paid_search,active,2026-08-16T13:24:14.000000Z,2026-08-16T13:24:14.000000Z,false
cus_00008638,2024-09-25,south,basic,organic,active,2024-09-25T21:25:54.000000Z,2024-09-25T21:25:54.000000Z,false
cus_00008639,2023-07-13,south,basic,organic,active,2023-07-13T09:33:30.000000Z,2023-07-13T09:33:30.000000Z,false
cus_00008640,2022-10-18,northeast,premium,paid_search,active,2022-10-18T17:00:53.000000Z,2022-10-18T17:00:53.000000Z,false
cus_00008641,2022-10-16,south,basic,organic,active,2022-10-16T06:26:36.000000Z,2022-10-16T06:26:36.000000Z,false
cus_00008642,2024-08-23,west,basic,employer,active,2024-08-23T17:59:51.000000Z,2024-08-23T17:59:51.000000Z,false
cus_00008643,2024-10-08,midwest,premium,employer,active,2024-10-08T07:04:57.000000Z,2024-10-08T07:04:57.000000Z,false
cus_00008644,2024-03-24,west,basic,organic,active,2024-03-24T02:31:48.000000Z,2024-03-24T02:31:48.000000Z,false
cus_00008645,2024-04-20,south,premium,referral,active,2024-04-20T10:57:47.000000Z,2024-04-20T10:57:47.000000Z,false
cus_00008646,2021-11-12,south,premium,employer,active,2021-11-12T01:16:38.000000Z,2021-11-12T01:16:38.000000Z,false
cus_00008647,2024-08-14,south,basic,employer,active,2024-08-14T04:00:38.000000Z,2024-08-14T04:00:38.000000Z,false
cus_00008648,2024-07-06,west,premium,organic,active,2024-07-06T14:33:25.000000Z,2024-07-06T14:33:25.000000Z,false
cus_00008649,2025-01-07,west,basic,organic,active,2025-01-07T07:13:41.000000Z,2025-01-07T07:13:41.000000Z,false
cus_00008650,2022-07-22,west,basic,employer,active,2022-07-22T13:34:51.000000Z,2022-07-22T13:34:51.000000Z,false
cus_00008651,2026-04-22,south,basic,organic,active,2026-04-22T06:32:11.000000Z,2026-04-22T06:32:11.000000Z,false
cus_00008652,2024-01-13,northeast,premium,paid_search,active,2024-01-13T12:55:02.000000Z,2024-01-13T12:55:02.000000Z,false
cus_00008653,2026-04-30,midwest,basic,referral,active,2026-04-30T08:27:31.000000Z,2026-04-30T08:27:31.000000Z,false
cus_00008654,2023-02-17,midwest,basic,organic,active,2023-02-17T07:04:11.000000Z,2023-02-17T07:04:11.000000Z,false
cus_00008655,2023-07-07,south,basic,organic,active,2023-07-07T03:21:36.000000Z,2023-07-07T03:21:36.000000Z,false
cus_00008656,2022-12-24,northeast,basic,employer,active,2022-12-24T16:50:59.000000Z,2022-12-24T16:50:59.000000Z,false
cus_00008657,2024-11-02,midwest,premium,referral,active,2024-11-02T17:01:56.000000Z,2024-11-02T17:01:56.000000Z,false
cus_00008658,2022-08-12,northeast,premium,paid_search,active,2022-08-12T15:50:38.000000Z,2022-08-12T15:50:38.000000Z,false
cus_00008659,2021-10-28,south,basic,organic,active,2021-10-28T15:25:20.000000Z,2021-10-28T15:25:20.000000Z,false
cus_00008660,2022-07-08,midwest,basic,referral,suspended,2022-07-08T03:24:36.000000Z,2022-07-08T03:24:36.000000Z,false
cus_00008661,2022-01-27,west,basic,organic,active,2022-01-27T20:53:53.000000Z,2022-01-27T20:53:53.000000Z,false
cus_00008662,2024-08-20,northeast,basic,paid_search,active,2024-08-20T09:23:31.000000Z,2024-08-20T09:23:31.000000Z,false
cus_00008663,2023-08-14,south,basic,referral,active,2023-08-14T13:03:07.000000Z,2023-08-14T13:03:07.000000Z,false
cus_00008664,2022-07-04,south,premium,referral,active,2022-07-04T05:25:34.000000Z,2022-07-04T05:25:34.000000Z,false
cus_00008665,2024-10-03,west,basic,paid_search,suspended,2024-10-03T14:45:04.000000Z,2024-10-03T14:45:04.000000Z,false
cus_00008666,2024-08-02,south,basic,paid_search,active,2024-08-02T00:54:14.000000Z,2024-08-02T00:54:14.000000Z,false
cus_00008667,2024-02-16,west,basic,organic,active,2024-02-16T17:20:31.000000Z,2024-02-16T17:20:31.000000Z,false
cus_00008668,2024-03-08,west,basic,paid_search,active,2024-03-08T23:18:43.000000Z,2024-03-08T23:18:43.000000Z,false
cus_00008669,2024-01-11,northeast,basic,paid_search,active,2024-01-11T10:28:39.000000Z,2024-01-11T10:28:39.000000Z,false
cus_00008670,2025-09-23,midwest,premium,paid_search,active,2025-09-23T18:56:35.000000Z,2025-09-23T18:56:35.000000Z,false
cus_00008671,2021-10-17,midwest,basic,organic,active,2021-10-17T01:59:35.000000Z,2021-10-17T01:59:35.000000Z,false
cus_00008672,2021-04-19,northeast,basic,referral,active,2021-04-19T03:38:26.000000Z,2021-04-19T03:38:26.000000Z,false
cus_00008673,2022-07-30,south,basic,paid_search,active,2022-07-30T08:31:16.000000Z,2022-07-30T08:31:16.000000Z,false
cus_00008674,2022-02-24,midwest,basic,referral,active,2022-02-24T09:13:13.000000Z,2022-02-24T09:13:13.000000Z,false
cus_00008675,2021-03-26,south,premium,employer,active,2021-03-26T12:07:03.000000Z,2021-03-26T12:07:03.000000Z,false
cus_00008676,2025-11-22,midwest,basic,paid_search,active,2025-11-22T00:16:48.000000Z,2025-11-22T00:16:48.000000Z,false
cus_00008677,2024-04-27,west,basic,organic,active,2024-04-27T19:27:00.000000Z,2024-04-27T19:27:00.000000Z,false
cus_00008678,2023-01-18,midwest,premium,organic,active,2023-01-18T00:24:32.000000Z,2023-01-18T00:24:32.000000Z,false
cus_00008679,2026-08-25,south,basic,referral,active,2026-08-25T21:05:57.000000Z,2026-08-25T21:05:57.000000Z,false
cus_00008680,2022-07-22,northeast,premium,organic,active,2022-07-22T11:10:24.000000Z,2022-07-22T11:10:24.000000Z,false
cus_00008681,2022-06-28,northeast,basic,employer,active,2022-06-28T02:12:23.000000Z,2022-06-28T02:12:23.000000Z,false
cus_00008682,2022-01-09,south,basic,employer,active,2022-01-09T01:54:59.000000Z,2022-01-09T01:54:59.000000Z,false
cus_00008683,2023-12-26,northeast,basic,referral,active,2023-12-26T20:22:59.000000Z,2023-12-26T20:22:59.000000Z,false
cus_00008684,2023-03-04,northeast,basic,organic,active,2023-03-04T13:03:11.000000Z,2023-03-04T13:03:11.000000Z,false
cus_00008685,2025-01-24,northeast,premium,organic,active,2025-01-24T06:12:30.000000Z,2025-01-24T06:12:30.000000Z,false
cus_00008686,2023-10-21,midwest,premium,referral,active,2023-10-21T04:47:32.000000Z,2023-10-21T04:47:32.000000Z,false
cus_00008687,2023-02-04,south,basic,employer,active,2023-02-04T17:13:55.000000Z,2023-02-04T17:13:55.000000Z,false
cus_00008688,2023-07-28,south,premium,organic,active,2023-07-28T08:02:12.000000Z,2023-07-28T08:02:12.000000Z,false
cus_00008689,2023-12-17,west,basic,organic,active,2023-12-17T19:33:22.000000Z,2023-12-17T19:33:22.000000Z,false
cus_00008690,2024-12-28,midwest,premium,organic,active,2024-12-28T09:50:07.000000Z,2024-12-28T09:50:07.000000Z,false
cus_00008691,2024-06-09,midwest,basic,paid_search,active,2024-06-09T22:06:34.000000Z,2024-06-09T22:06:34.000000Z,false
cus_00008692,2024-04-07,south,premium,paid_search,active,2024-04-07T15:35:14.000000Z,2024-04-07T15:35:14.000000Z,false
cus_00008693,2026-02-04,northeast,basic,referral,active,2026-02-04T13:41:20.000000Z,2026-02-04T13:41:20.000000Z,false
cus_00008694,2022-03-22,south,basic,referral,active,2022-03-22T05:55:07.000000Z,2022-03-22T05:55:07.000000Z,false
cus_00008695,2021-08-19,south,basic,organic,active,2021-08-19T18:15:21.000000Z,2021-08-19T18:15:21.000000Z,false
cus_00008696,2025-06-27,south,basic,organic,active,2025-06-27T11:32:32.000000Z,2025-06-27T11:32:32.000000Z,false
cus_00008697,2024-05-20,west,basic,paid_search,active,2024-05-20T02:07:56.000000Z,2024-05-20T02:07:56.000000Z,false
cus_00008698,2024-05-10,west,basic,paid_search,active,2024-05-10T04:27:31.000000Z,2024-05-10T04:27:31.000000Z,false
cus_00008699,2024-05-07,west,premium,employer,active,2024-05-07T00:46:16.000000Z,2024-05-07T00:46:16.000000Z,false
cus_00008700,2025-10-19,midwest,basic,employer,active,2025-10-19T03:16:57.000000Z,2025-10-19T03:16:57.000000Z,false
cus_00008701,2025-03-19,west,premium,organic,active,2025-03-19T12:30:40.000000Z,2025-03-19T12:30:40.000000Z,false
cus_00008702,2023-01-07,midwest,premium,employer,active,2023-01-07T12:09:59.000000Z,2023-01-07T12:09:59.000000Z,false
cus_00008703,2024-03-28,south,premium,employer,suspended,2024-03-28T15:35:16.000000Z,2024-03-28T15:35:16.000000Z,false
cus_00008704,2021-01-29,south,premium,referral,active,2021-01-29T01:03:45.000000Z,2021-01-29T01:03:45.000000Z,false
cus_00008705,2023-07-17,midwest,basic,organic,active,2023-07-17T02:10:51.000000Z,2023-07-17T02:10:51.000000Z,false
cus_00008706,2021-09-19,midwest,premium,organic,active,2021-09-19T10:54:01.000000Z,2021-09-19T10:54:01.000000Z,false
cus_00008707,2022-03-28,south,basic,organic,active,2022-03-28T15:32:56.000000Z,2022-03-28T15:32:56.000000Z,false
cus_00008708,2025-09-18,midwest,premium,referral,active,2025-09-18T09:09:14.000000Z,2025-09-18T09:09:14.000000Z,false
cus_00008709,2026-08-13,midwest,basic,paid_search,active,2026-08-13T22:29:18.000000Z,2026-08-13T22:29:18.000000Z,false
cus_00008710,2023-02-15,south,basic,referral,active,2023-02-15T14:29:13.000000Z,2023-02-15T14:29:13.000000Z,false
cus_00008711,2025-08-16,midwest,premium,organic,active,2025-08-16T16:13:49.000000Z,2025-08-16T16:13:49.000000Z,false
cus_00008712,2024-03-02,midwest,basic,organic,active,2024-03-02T16:33:42.000000Z,2024-03-02T16:33:42.000000Z,false
cus_00008713,2026-05-21,midwest,basic,organic,active,2026-05-21T22:03:43.000000Z,2026-05-21T22:03:43.000000Z,false
cus_00008714,2025-06-15,west,basic,paid_search,active,2025-06-15T15:52:46.000000Z,2025-06-15T15:52:46.000000Z,false
cus_00008715,2021-08-07,midwest,premium,paid_search,active,2021-08-07T11:20:06.000000Z,2021-08-07T11:20:06.000000Z,false
cus_00008716,2022-02-02,south,basic,employer,active,2022-02-02T03:29:52.000000Z,2022-02-02T03:29:52.000000Z,false
cus_00008717,2022-08-15,midwest,basic,organic,active,2022-08-15T13:19:53.000000Z,2022-08-15T13:19:53.000000Z,false
cus_00008718,2026-05-04,west,basic,organic,active,2026-05-04T22:59:19.000000Z,2026-05-04T22:59:19.000000Z,false
cus_00008719,2025-09-07,south,basic,referral,active,2025-09-07T12:58:13.000000Z,2025-09-07T12:58:13.000000Z,false
cus_00008720,2026-01-03,northeast,premium,employer,active,2026-01-03T17:01:44.000000Z,2026-01-03T17:01:44.000000Z,false
cus_00008721,2024-09-21,west,basic,organic,active,2024-09-21T23:21:00.000000Z,2024-09-21T23:21:00.000000Z,false
cus_00008722,2021-07-02,northeast,basic,paid_search,active,2021-07-02T12:30:09.000000Z,2021-07-02T12:30:09.000000Z,false
cus_00008723,2021-03-27,south,premium,organic,active,2021-03-27T21:47:12.000000Z,2021-03-27T21:47:12.000000Z,false
cus_00008724,2023-03-25,south,basic,organic,active,2023-03-25T07:43:10.000000Z,2023-03-25T07:43:10.000000Z,false
cus_00008725,2024-05-22,northeast,premium,employer,active,2024-05-22T08:11:55.000000Z,2024-05-22T08:11:55.000000Z,false
cus_00008726,2025-08-21,midwest,premium,organic,active,2025-08-21T08:35:52.000000Z,2025-08-21T08:35:52.000000Z,false
cus_00008727,2021-07-20,south,basic,employer,active,2021-07-20T08:15:49.000000Z,2021-07-20T08:15:49.000000Z,false
cus_00008728,2023-03-15,south,premium,organic,active,2023-03-15T16:17:24.000000Z,2023-03-15T16:17:24.000000Z,false
cus_00008729,2022-12-31,south,premium,referral,active,2022-12-31T17:40:20.000000Z,2022-12-31T17:40:20.000000Z,false
cus_00008730,2023-01-16,northeast,basic,organic,active,2023-01-16T04:53:29.000000Z,2023-01-16T04:53:29.000000Z,false
cus_00008731,2024-12-30,west,basic,paid_search,closed,2024-12-30T14:45:32.000000Z,2024-12-30T14:45:32.000000Z,false
cus_00008732,2025-01-25,midwest,basic,organic,active,2025-01-25T23:25:40.000000Z,2025-01-25T23:25:40.000000Z,false
cus_00008733,2026-02-12,midwest,premium,paid_search,active,2026-02-12T05:28:16.000000Z,2026-02-12T05:28:16.000000Z,false
cus_00008734,2022-04-19,northeast,basic,referral,active,2022-04-19T19:36:44.000000Z,2022-04-19T19:36:44.000000Z,false
cus_00008735,2022-05-22,south,basic,employer,active,2022-05-22T00:50:04.000000Z,2022-05-22T00:50:04.000000Z,false
cus_00008736,2024-09-29,west,basic,employer,active,2024-09-29T14:16:48.000000Z,2024-09-29T14:16:48.000000Z,false
cus_00008737,2024-06-06,midwest,basic,organic,active,2024-06-06T13:41:13.000000Z,2024-06-06T13:41:13.000000Z,false
cus_00008738,2022-10-11,northeast,premium,employer,active,2022-10-11T13:59:03.000000Z,2022-10-11T13:59:03.000000Z,false
cus_00008739,2026-08-26,south,basic,referral,active,2026-08-26T11:20:07.000000Z,2026-08-26T11:20:07.000000Z,false
cus_00008740,2022-01-14,south,basic,employer,active,2022-01-14T11:02:15.000000Z,2022-01-14T11:02:15.000000Z,false
cus_00008741,2021-07-16,northeast,basic,paid_search,active,2021-07-16T10:47:50.000000Z,2021-07-16T10:47:50.000000Z,false
cus_00008742,2023-07-22,south,premium,organic,active,2023-07-22T19:53:23.000000Z,2023-07-22T19:53:23.000000Z,false
cus_00008743,2023-11-27,west,basic,employer,active,2023-11-27T08:21:36.000000Z,2023-11-27T08:21:36.000000Z,false
cus_00008744,2021-11-19,west,basic,organic,active,2021-11-19T21:36:17.000000Z,2021-11-19T21:36:17.000000Z,false
cus_00008745,2022-03-13,midwest,premium,employer,active,2022-03-13T18:55:25.000000Z,2022-03-13T18:55:25.000000Z,false
cus_00008746,2024-09-06,south,basic,paid_search,active,2024-09-06T14:33:39.000000Z,2024-09-06T14:33:39.000000Z,false
cus_00008747,2025-08-04,south,basic,paid_search,active,2025-08-04T15:45:09.000000Z,2025-08-04T15:45:09.000000Z,false
cus_00008748,2026-07-30,midwest,basic,paid_search,active,2026-07-30T22:19:09.000000Z,2026-07-30T22:19:09.000000Z,false
cus_00008749,2023-11-19,midwest,basic,organic,active,2023-11-19T18:36:34.000000Z,2023-11-19T18:36:34.000000Z,false
cus_00008750,2022-03-29,west,basic,organic,active,2022-03-29T15:39:49.000000Z,2022-03-29T15:39:49.000000Z,false
cus_00008751,2025-04-03,midwest,premium,organic,active,2025-04-03T15:48:43.000000Z,2025-04-03T15:48:43.000000Z,false
cus_00008752,2022-11-22,northeast,basic,paid_search,active,2022-11-22T16:21:33.000000Z,2022-11-22T16:21:33.000000Z,false
cus_00008753,2023-06-16,south,premium,organic,active,2023-06-16T11:30:52.000000Z,2023-06-16T11:30:52.000000Z,false
cus_00008754,2023-04-16,northeast,premium,organic,active,2023-04-16T20:45:02.000000Z,2023-04-16T20:45:02.000000Z,false
cus_00008755,2021-03-13,northeast,basic,paid_search,active,2021-03-13T09:35:48.000000Z,2021-03-13T09:35:48.000000Z,false
cus_00008756,2022-06-11,northeast,basic,organic,active,2022-06-11T13:35:12.000000Z,2022-06-11T13:35:12.000000Z,false
cus_00008757,2026-05-26,west,basic,paid_search,active,2026-05-26T12:51:55.000000Z,2026-05-26T12:51:55.000000Z,false
cus_00008758,2023-01-08,south,basic,organic,active,2023-01-08T23:16:28.000000Z,2023-01-08T23:16:28.000000Z,false
cus_00008759,2022-04-24,west,basic,organic,active,2022-04-24T21:50:26.000000Z,2022-04-24T21:50:26.000000Z,false
cus_00008760,2021-08-19,midwest,basic,referral,active,2021-08-19T15:07:49.000000Z,2021-08-19T15:07:49.000000Z,false
cus_00008761,2025-06-29,midwest,basic,paid_search,active,2025-06-29T08:32:18.000000Z,2025-06-29T08:32:18.000000Z,false
cus_00008762,2022-12-28,south,basic,paid_search,active,2022-12-28T06:16:31.000000Z,2022-12-28T06:16:31.000000Z,false
cus_00008763,2025-04-10,midwest,basic,organic,active,2025-04-10T02:53:13.000000Z,2025-04-10T02:53:13.000000Z,false
cus_00008764,2025-06-01,west,premium,organic,active,2025-06-01T12:29:27.000000Z,2025-06-01T12:29:27.000000Z,false
cus_00008765,2023-01-29,northeast,premium,employer,active,2023-01-29T09:05:23.000000Z,2023-01-29T09:05:23.000000Z,false
cus_00008766,2021-03-28,midwest,basic,paid_search,active,2021-03-28T04:41:46.000000Z,2021-03-28T04:41:46.000000Z,false
cus_00008767,2025-11-20,midwest,premium,organic,active,2025-11-20T07:19:10.000000Z,2025-11-20T07:19:10.000000Z,false
cus_00008768,2025-12-11,west,basic,organic,active,2025-12-11T09:53:48.000000Z,2025-12-11T09:53:48.000000Z,false
cus_00008769,2022-01-03,south,basic,paid_search,active,2022-01-03T16:37:37.000000Z,2022-01-03T16:37:37.000000Z,false
cus_00008770,2021-07-16,midwest,premium,organic,active,2021-07-16T16:26:08.000000Z,2021-07-16T16:26:08.000000Z,false
cus_00008771,2025-10-20,west,basic,referral,suspended,2025-10-20T20:08:54.000000Z,2025-10-20T20:08:54.000000Z,false
cus_00008772,2022-03-25,south,premium,organic,active,2022-03-25T21:15:21.000000Z,2022-03-25T21:15:21.000000Z,false
cus_00008773,2021-11-21,midwest,premium,employer,active,2021-11-21T05:02:14.000000Z,2021-11-21T05:02:14.000000Z,false
cus_00008774,2023-05-17,northeast,premium,paid_search,active,2023-05-17T23:56:31.000000Z,2023-05-17T23:56:31.000000Z,false
cus_00008775,2022-11-05,south,basic,organic,suspended,2022-11-05T21:27:59.000000Z,2022-11-05T21:27:59.000000Z,false
cus_00008776,2022-06-26,midwest,basic,organic,active,2022-06-26T06:45:58.000000Z,2022-06-26T06:45:58.000000Z,false
cus_00008777,2025-04-25,west,premium,employer,active,2025-04-25T11:25:01.000000Z,2025-04-25T11:25:01.000000Z,false
cus_00008778,2025-10-28,south,premium,employer,active,2025-10-28T11:06:51.000000Z,2025-10-28T11:06:51.000000Z,false
cus_00008779,2022-10-10,south,basic,organic,active,2022-10-10T01:51:46.000000Z,2022-10-10T01:51:46.000000Z,false
